Date,Symbol,rk_parzen,rv5,close_price,,
20180919,.SPX,5.93E-06,1.06E-05,2908,,
20180920,.SPX,5.19E-06,8.31E-06,2930.97,,
20180921,.SPX,5.68E-06,6.78E-06,2929.13,,
20180924,.SPX,7.00E-06,1.12E-05,2919.39,,
20180925,.SPX,5.75E-06,8.02E-06,2915.67,,
20180926,.SPX,3.33E-05,2.37E-05,2906.48,,
20180927,.SPX,1.09E-05,9.74E-06,2914.21,,
20180928,.SPX,8.96E-06,1.17E-05,2914.01,,
20181001,.SPX,1.64E-05,1.24E-05,2924.9,,
20181002,.SPX,1.27E-05,1.58E-05,2923.52,,
20181003,.SPX,1.70E-05,1.61E-05,2925.63,,
20181004,.SPX,4.27E-05,4.41E-05,2901.65,,
20181005,.SPX,4.48E-05,4.24E-05,2885.72,,
20181008,.SPX,4.75E-05,4.39E-05,2884.82,,
20181009,.SPX,4.32E-05,4.21E-05,2880.47,,
20181010,.SPX,0.000136628,0.000148302,2786.46,,
20181011,.SPX,0.000373696,0.000381938,2728.35,,
20181012,.SPX,0.000157376,0.00019814,2766.55,,
20181015,.SPX,0.000103165,7.85E-05,2750.68,,
20181016,.SPX,4.48E-05,4.62E-05,2809.78,,
20181017,.SPX,7.38E-05,0.000105974,2809.24,,
20181018,.SPX,0.000131936,0.000125682,2769.34,,
20181019,.SPX,9.95E-05,8.81E-05,2767.53,,
20181022,.SPX,8.64E-05,8.86E-05,2755.79,,
20181023,.SPX,0.000158113,0.000128648,2740.6,,
20181024,.SPX,0.000219435,0.000177646,2656.29,,
20181025,.SPX,0.000142263,0.000101052,2705.73,,
20181026,.SPX,0.000295927,0.000322144,2658.23,,
20181029,.SPX,0.000297314,0.000302076,2641.18,,
20181030,.SPX,0.000195647,0.000236929,2682.65,,
20181031,.SPX,9.11E-05,8.27E-05,2711.59,,
20181101,.SPX,3.13E-05,6.93E-05,2740.21,,
20181102,.SPX,0.000116881,0.00016258,2722.59,,
20181105,.SPX,3.93E-05,3.53E-05,2738.22,,
20181106,.SPX,3.57E-05,3.70E-05,2755.37,,
20181107,.SPX,5.14E-05,4.08E-05,2813.61,,
20181108,.SPX,3.05E-05,4.46E-05,2806.86,,
20181109,.SPX,5.36E-05,5.52E-05,2780.81,,
20181112,.SPX,9.97E-05,9.26E-05,2726.49,,
20181113,.SPX,0.000122048,0.000167863,2722.12,,
20181114,.SPX,0.000143557,0.000127931,2701.9,,
20181115,.SPX,0.000171539,0.000186412,2730.44,,
20181116,.SPX,8.51E-05,8.18E-05,2736.54,,
20181119,.SPX,0.000112541,0.000115017,2690.82,,
20181120,.SPX,0.000141635,0.000185588,2641.69,,
20181121,.SPX,3.78E-05,3.72E-05,2649.93,,
20181123,.SPX,2.93E-05,2.59E-05,2632.56,,
20181126,.SPX,6.08E-05,5.44E-05,2673.6,,
20181127,.SPX,4.70E-05,6.37E-05,2682.25,,
20181128,.SPX,0.000127107,8.90E-05,2743.9,,
20181129,.SPX,3.77E-05,4.56E-05,2737.92,,
20181130,.SPX,2.95E-05,2.77E-05,2758.88,,
20181203,.SPX,6.24E-05,6.64E-05,2790.33,,
20181204,.SPX,0.000195575,0.000139238,2700.82,,
20181206,.SPX,0.000253509,0.000240385,2695.93,,
20181207,.SPX,0.000227682,0.000252778,2632.95,,
20181210,.SPX,0.000308186,0.000301843,2637.45,,
20181211,.SPX,0.000170645,0.000164387,2636.94,,
20181212,.SPX,9.00E-05,9.28E-05,2651.42,,
20181213,.SPX,7.37E-05,0.000109153,2650.16,,
20181214,.SPX,7.58E-05,0.00010968,2600.21,,
20181217,.SPX,0.000189028,0.000151217,2546.07,,
20181218,.SPX,0.000128726,0.00016864,2546.04,,
20181219,.SPX,0.000500385,0.000653902,2506.87,,
20181220,.SPX,0.000333996,0.000401881,2466.82,,
20181221,.SPX,0.000343632,0.00035248,2416.27,,
20181224,.SPX,0.000216239,0.00022605,2351.1,,
20181226,.SPX,0.00047048,0.000417814,2467.68,,
20181227,.SPX,0.000479787,0.000464396,2488.12,,
20181228,.SPX,0.000230504,0.000210568,2485.59,,
20181231,.SPX,8.07E-05,0.000125826,2507.2,,
20190102,.SPX,0.000146344,0.000166825,2509.91,,
20190103,.SPX,0.000228202,0.000258711,2447.95,,
20190104,.SPX,0.000176369,0.000164529,2531.73,,
20190107,.SPX,6.13E-05,8.03E-05,2549.94,,
20190108,.SPX,7.64E-05,0.000105264,2574.48,,
20190109,.SPX,6.39E-05,7.80E-05,2584.93,,
20190110,.SPX,7.08E-05,6.49E-05,2596.34,,
20190111,.SPX,2.74E-05,3.47E-05,2596.02,,
20190114,.SPX,2.04E-05,4.10E-05,2582.12,,
20190115,.SPX,6.37E-05,5.34E-05,2610.22,,
20190116,.SPX,2.30E-05,2.77E-05,2615.7,,
20190117,.SPX,7.72E-05,5.89E-05,2635.95,,
20190118,.SPX,2.82E-05,4.01E-05,2670.57,,
20190122,.SPX,6.13E-05,8.78E-05,2633.25,,
20190123,.SPX,6.79E-05,6.59E-05,2638.87,,
20190124,.SPX,3.50E-05,3.27E-05,2642.36,,
20190125,.SPX,2.13E-05,2.25E-05,2664.69,,
20190128,.SPX,4.75E-05,6.21E-05,2643.78,,
20190129,.SPX,3.76E-05,3.66E-05,2640.02,,
20190130,.SPX,7.64E-05,7.51E-05,2681.38,,
20190131,.SPX,4.02E-05,4.15E-05,2704.35,,
20190201,.SPX,3.68E-05,4.20E-05,2706.1,,
20190204,.SPX,1.57E-05,2.51E-05,2724.83,,
20190205,.SPX,1.81E-05,1.77E-05,2737.43,,
20190206,.SPX,1.91E-05,2.10E-05,2731.78,,
20190207,.SPX,6.97E-05,6.60E-05,2706.08,,
20190208,.SPX,3.22E-05,3.29E-05,2707.8,,
20190211,.SPX,8.75E-06,2.55E-05,2709.6,,
20190212,.SPX,2.42E-05,2.06E-05,2744.43,,
20190213,.SPX,2.93E-05,1.98E-05,2751.71,,
20190214,.SPX,3.49E-05,4.43E-05,2745.56,,
20190215,.SPX,1.86E-05,2.07E-05,2775.63,,
20190219,.SPX,1.56E-05,1.20E-05,2779.93,,
20190220,.SPX,1.76E-05,2.51E-05,2785.19,,
20190221,.SPX,2.52E-05,2.27E-05,2775.09,,
20190222,.SPX,1.55E-05,1.45E-05,2792.62,,
20190225,.SPX,1.38E-05,1.52E-05,2796.23,,
20190226,.SPX,2.33E-05,2.64E-05,2793.76,,
20190227,.SPX,1.95E-05,2.30E-05,2792.33,,
20190228,.SPX,1.11E-05,1.55E-05,2784.8,,
20190301,.SPX,2.72E-05,2.41E-05,2803.86,,
20190304,.SPX,6.78E-05,5.94E-05,2793.07,,
20190305,.SPX,2.01E-05,2.42E-05,2789.68,,
20190306,.SPX,2.55E-05,2.62E-05,2771.56,,
20190307,.SPX,5.71E-05,4.80E-05,2748.87,,
20190308,.SPX,3.60E-05,5.23E-05,2742.97,,
20190311,.SPX,2.35E-05,1.90E-05,2783.22,,
20190312,.SPX,1.17E-05,2.13E-05,2792.07,,
20190313,.SPX,1.86E-05,1.76E-05,2811.08,,
20190314,.SPX,1.02E-05,1.33E-05,2808.62,,
20190315,.SPX,1.58E-05,1.78E-05,2822.47,,
20190318,.SPX,2.07E-05,1.79E-05,2833.07,,
20190319,.SPX,3.73E-05,4.91E-05,2833.18,,
20190320,.SPX,6.47E-05,6.30E-05,2824.12,,
20190321,.SPX,3.38E-05,2.69E-05,2855.05,,
20190322,.SPX,8.93E-05,8.70E-05,2800.85,,
20190325,.SPX,6.64E-05,7.52E-05,2798.44,,
20190326,.SPX,4.67E-05,4.54E-05,2818.43,,
20190327,.SPX,6.83E-05,5.56E-05,2805.33,,
20190328,.SPX,2.57E-05,2.74E-05,2815.4,,
20190329,.SPX,1.85E-05,2.36E-05,2834.31,,
20190401,.SPX,7.68E-06,2.00E-05,2867.05,,
20190402,.SPX,8.94E-06,1.31E-05,2867.24,,
20190403,.SPX,1.95E-05,1.69E-05,2873.26,,
20190404,.SPX,1.63E-05,1.98E-05,2879.43,,
20190405,.SPX,6.26E-06,9.36E-06,2892.63,,
20190408,.SPX,1.05E-05,9.99E-06,2895.67,,
20190409,.SPX,1.46E-05,2.25E-05,2878.66,,
20190410,.SPX,7.14E-06,1.00E-05,2888.53,,
20190411,.SPX,8.66E-06,1.25E-05,2888.39,,
20190412,.SPX,1.29E-05,1.18E-05,2907.52,,
20190415,.SPX,8.87E-06,7.02E-06,2905.54,,
20190416,.SPX,9.28E-06,1.05E-05,2907.15,,
20190417,.SPX,2.15E-05,1.73E-05,2900.4,,
20190418,.SPX,1.52E-05,1.31E-05,2905.12,,
20190422,.SPX,5.84E-06,6.71E-06,2907.97,,
20190423,.SPX,1.46E-05,1.36E-05,2933.64,,
20190424,.SPX,1.06E-05,1.08E-05,2927.32,,
20190425,.SPX,3.19E-05,2.90E-05,2926.34,,
20190426,.SPX,1.31E-05,1.55E-05,2939.72,,
20190429,.SPX,5.02E-06,5.49E-06,2942.99,,
20190430,.SPX,1.85E-05,1.76E-05,2945.23,,
20190501,.SPX,4.26E-05,3.40E-05,2923.56,,
20190502,.SPX,4.28E-05,4.40E-05,2917.56,,
20190503,.SPX,1.13E-05,1.26E-05,2945.3,,
20190506,.SPX,2.35E-05,2.70E-05,2932.64,,
20190507,.SPX,0.000102968,0.00010322,2884.16,,
20190508,.SPX,6.33E-05,4.72E-05,2879.71,,
20190509,.SPX,9.16E-05,0.000100489,2870.58,,
20190510,.SPX,0.000125325,0.000106455,2881.79,,
20190513,.SPX,7.95E-05,9.94E-05,2811.8,,
20190514,.SPX,4.42E-05,5.26E-05,2834.65,,
20190515,.SPX,4.93E-05,5.08E-05,2851.22,,
20190516,.SPX,4.80E-05,2.95E-05,2876.43,,
20190517,.SPX,6.60E-05,5.31E-05,2859.28,,
20190520,.SPX,2.94E-05,4.60E-05,2839.88,,
20190521,.SPX,1.32E-05,1.73E-05,2864.53,,
20190522,.SPX,1.48E-05,1.95E-05,2856.25,,
20190523,.SPX,7.12E-05,6.04E-05,2822.31,,
20190524,.SPX,2.30E-05,2.79E-05,2826.67,,
20190528,.SPX,4.10E-05,2.90E-05,2801.88,,
20190529,.SPX,6.75E-05,7.09E-05,2782.65,,
20190530,.SPX,3.89E-05,3.57E-05,2788.93,,
20190531,.SPX,3.85E-05,4.61E-05,2752,,
20190603,.SPX,0.000111326,9.33E-05,2744.02,,
20190604,.SPX,4.37E-05,4.28E-05,2803.19,,
20190605,.SPX,2.94E-05,4.04E-05,2826.28,,
20190606,.SPX,2.42E-05,3.63E-05,2843.84,,
20190607,.SPX,3.95E-05,3.42E-05,2873.08,,
20190610,.SPX,2.22E-05,2.95E-05,2886.38,,
20190611,.SPX,2.90E-05,3.49E-05,2885.71,,
20190612,.SPX,1.22E-05,1.81E-05,2880.08,,
20190613,.SPX,2.59E-05,2.68E-05,2891.83,,
20190614,.SPX,1.67E-05,1.91E-05,2887.08,,
20190617,.SPX,5.65E-06,7.40E-06,2889.54,,
20190618,.SPX,4.72E-05,3.68E-05,2917.93,,
20190619,.SPX,1.60E-05,3.21E-05,2926.39,,
20190620,.SPX,2.50E-05,2.71E-05,2954.15,,
20190621,.SPX,1.51E-05,1.72E-05,2950.65,,
20190625,.SPX,3.17E-05,2.87E-05,2917.46,,
20190626,.SPX,1.67E-05,2.10E-05,2913.89,,
20190627,.SPX,1.06E-05,1.31E-05,2924.7,,
20190628,.SPX,1.37E-05,9.94E-06,2940.48,,
20190701,.SPX,1.69E-05,2.43E-05,2964.45,,
20190702,.SPX,1.46E-05,2.35E-05,2973.11,,
20190703,.SPX,6.79E-06,4.70E-06,2995.82,,
20190705,.SPX,1.91E-05,2.18E-05,2990.6,,
20190708,.SPX,1.20E-05,1.42E-05,2976.07,,
20190709,.SPX,8.55E-06,7.45E-06,2979.71,,
20190710,.SPX,2.22E-05,2.08E-05,2992.97,,
20190711,.SPX,1.51E-05,1.00E-05,2999.86,,
20190712,.SPX,3.99E-06,5.16E-06,3013.58,,
20190715,.SPX,6.33E-06,7.80E-06,3014.24,,
20190716,.SPX,1.06E-05,1.12E-05,3003.85,,
20190717,.SPX,1.49E-05,1.48E-05,2984.49,,
20190718,.SPX,2.19E-05,1.56E-05,2995.03,,
20190719,.SPX,2.42E-05,2.51E-05,2976.86,,
20190722,.SPX,1.16E-05,1.62E-05,2985.09,,
20190723,.SPX,1.07E-05,1.43E-05,3005.56,,
20190724,.SPX,1.04E-05,8.75E-06,3019.51,,
20190725,.SPX,2.64E-05,2.32E-05,3004.07,,
20190726,.SPX,5.39E-06,6.09E-06,3025.82,,
20190729,.SPX,8.66E-06,7.79E-06,3020.78,,
20190730,.SPX,1.02E-05,1.69E-05,3013.26,,
20190731,.SPX,0.000132431,7.35E-05,2980.02,,
20190801,.SPX,0.000196868,0.000199662,2953.55,,
20190802,.SPX,7.21E-05,7.50E-05,2932.19,,
20190805,.SPX,0.000123505,0.000147944,2844.69,,
20190806,.SPX,7.68E-05,0.000101919,2881.88,,
20190807,.SPX,0.000153788,0.00017969,2884.06,,
20190808,.SPX,3.10E-05,3.61E-05,2938.53,,
20190809,.SPX,7.75E-05,7.88E-05,2918.84,,
20190812,.SPX,5.47E-05,5.23E-05,2882.3,,
20190813,.SPX,0.000267475,0.000209594,2917.02,,
20190814,.SPX,9.93E-05,0.000129844,2840.46,,
20190815,.SPX,9.51E-05,9.47E-05,2847.66,,
20190816,.SPX,3.38E-05,4.70E-05,2888.87,,
20190819,.SPX,1.80E-05,2.23E-05,2923.45,,
20190820,.SPX,4.25E-05,3.39E-05,2900.89,,
20190821,.SPX,1.13E-05,1.33E-05,2924.46,,
20190822,.SPX,6.39E-05,5.17E-05,2923.21,,
20190823,.SPX,0.000230056,0.000232006,2847.67,,
20190826,.SPX,4.04E-05,5.66E-05,2878.87,,
20190827,.SPX,5.11E-05,5.55E-05,2868.7,,
20190828,.SPX,4.17E-05,3.90E-05,2887.97,,
20190829,.SPX,2.70E-05,4.28E-05,2924.59,,
20190830,.SPX,3.73E-05,3.16E-05,2925.19,,
20190903,.SPX,4.44E-05,6.18E-05,2906.39,,
20190904,.SPX,1.19E-05,1.27E-05,2937.84,,
20190905,.SPX,2.55E-05,2.15E-05,2975.95,,
20190906,.SPX,1.02E-05,1.53E-05,2978.73,,
20190909,.SPX,1.76E-05,1.34E-05,2978.58,,
20190910,.SPX,4.26E-05,3.93E-05,2979.01,,
20190911,.SPX,1.06E-05,1.51E-05,3000.55,,
20190912,.SPX,4.14E-05,3.30E-05,3009.78,,
20190913,.SPX,9.78E-06,1.49E-05,3007.07,,
20190916,.SPX,9.47E-06,1.44E-05,2997.81,,
20190917,.SPX,7.11E-06,9.76E-06,3005.37,,
20190918,.SPX,4.67E-05,3.54E-05,3006.74,,
20190919,.SPX,1.21E-05,1.82E-05,3006.41,,
20190920,.SPX,3.98E-05,5.87E-05,2991.53,,
20190923,.SPX,1.72E-05,1.41E-05,2991.83,,
20190924,.SPX,8.80E-05,9.25E-05,2967.11,,
20190925,.SPX,2.57E-05,2.48E-05,2984.92,,
20190926,.SPX,3.64E-05,3.92E-05,2978.08,,
20190927,.SPX,5.41E-05,7.11E-05,2961.99,,
20190930,.SPX,8.10E-06,1.54E-05,2976.71,,
20191001,.SPX,9.03E-05,6.85E-05,2940.11,,
20191002,.SPX,8.80E-05,7.32E-05,2888,,
20191003,.SPX,0.000207107,0.000138033,2910.93,,
20191004,.SPX,2.71E-05,2.45E-05,2951.69,,
20191007,.SPX,4.27E-05,3.88E-05,2938.57,,
20191008,.SPX,9.09E-05,7.10E-05,2892.91,,
20191009,.SPX,2.06E-05,3.79E-05,2919.52,,
20191010,.SPX,5.05E-05,5.04E-05,2938.41,,
20191011,.SPX,7.26E-05,4.91E-05,2969.88,,
20191014,.SPX,7.33E-06,1.57E-05,2966.16,,
20191015,.SPX,2.44E-05,1.66E-05,2995.56,,
20191016,.SPX,1.18E-05,1.12E-05,2990.09,,
20191017,.SPX,1.39E-05,1.77E-05,2998.14,,
20191018,.SPX,2.54E-05,2.42E-05,2986.17,,
20191021,.SPX,5.66E-06,7.96E-06,3006.71,,
20191022,.SPX,1.69E-05,1.50E-05,2996.21,,
20191023,.SPX,1.18E-05,1.05E-05,3004.51,,
20191024,.SPX,2.05E-05,1.56E-05,3010.18,,
20191025,.SPX,1.55E-05,1.35E-05,3022.16,,
20191028,.SPX,9.30E-06,1.17E-05,3039.27,,
20191029,.SPX,1.05E-05,1.25E-05,3036.71,,
20191030,.SPX,2.11E-05,1.77E-05,3046.98,,
20191031,.SPX,3.22E-05,3.37E-05,3037.66,,
20191101,.SPX,1.24E-05,1.12E-05,3066.87,,
20191104,.SPX,5.22E-06,9.07E-06,3078.42,,
20191105,.SPX,7.95E-06,9.43E-06,3074.78,,
20191106,.SPX,1.25E-05,1.37E-05,3076.74,,
20191107,.SPX,1.11E-05,2.08E-05,3085.41,,
20191108,.SPX,1.10E-05,1.11E-05,3092.94,,
20191111,.SPX,3.85E-06,4.37E-06,3087,,
20191112,.SPX,1.34E-05,1.11E-05,3091.93,,
20191113,.SPX,1.36E-05,1.55E-05,3093.86,,
20191114,.SPX,1.28E-05,1.02E-05,3096.92,,
20191115,.SPX,9.11E-06,6.26E-06,3120.3,,
20191119,.SPX,1.04E-05,1.16E-05,3120.14,,
20191120,.SPX,3.89E-05,2.81E-05,3108.39,,
20191121,.SPX,1.31E-05,1.88E-05,3103.44,,
20191122,.SPX,7.31E-06,9.50E-06,3110.09,,
20191125,.SPX,8.96E-06,8.40E-06,3133.53,,
20191126,.SPX,5.08E-06,5.84E-06,3140.22,,
20191127,.SPX,2.53E-06,3.02E-06,3153.75,,
20191129,.SPX,2.90E-06,4.06E-06,3140.98,,
20191202,.SPX,4.19E-05,3.77E-05,3114.47,,
20191203,.SPX,2.23E-05,4.47E-05,3093.32,,
20191204,.SPX,1.56E-05,1.35E-05,3112.97,,
20191205,.SPX,1.34E-05,1.67E-05,3117.77,,
20191206,.SPX,8.25E-06,9.88E-06,3145.86,,
20191209,.SPX,7.59E-06,5.98E-06,3135.99,,
20191210,.SPX,1.25E-05,2.03E-05,3132.51,,
20191211,.SPX,7.71E-06,8.39E-06,3141.42,,
20191212,.SPX,7.48E-05,8.23E-05,3168.47,,
20191213,.SPX,3.16E-05,4.51E-05,3168.77,,
20191217,.SPX,2.80E-06,5.54E-06,3192.15,,
20191218,.SPX,4.22E-06,7.44E-06,3191.38,,
20191219,.SPX,5.23E-06,7.72E-06,3205.23,,
20191220,.SPX,6.16E-06,4.71E-06,3221.16,,
20191223,.SPX,1.66E-06,2.01E-06,3224.06,,
20191224,.SPX,1.97E-06,1.97E-06,3223.38,,
20191226,.SPX,5.74E-06,4.04E-06,3240.07,,
20191227,.SPX,9.67E-06,8.05E-06,3239.96,,
20191230,.SPX,2.79E-05,2.19E-05,3221.53,,
20191231,.SPX,1.28E-05,1.01E-05,3230.22,,
20200102,.SPX,1.88E-05,1.54E-05,3258.04,,
20200103,.SPX,2.66E-05,3.34E-05,3234.43,,
20200106,.SPX,1.44E-05,1.06E-05,3246.29,,
20200107,.SPX,1.42E-05,1.19E-05,3237.17,,
20200108,.SPX,3.70E-05,2.45E-05,3253.11,,
20200109,.SPX,1.03E-05,1.37E-05,3274.64,,
20200110,.SPX,1.49E-05,1.60E-05,3265.35,,
20200113,.SPX,5.64E-06,5.60E-06,3287.98,,
20200114,.SPX,1.78E-05,1.51E-05,3282.68,,
20200115,.SPX,2.40E-05,1.64E-05,3289.53,,
20200116,.SPX,5.94E-06,6.99E-06,3316.95,,
20200117,.SPX,5.34E-06,9.29E-06,3329.23,,
20200121,.SPX,1.19E-05,1.16E-05,3320.95,,
20200122,.SPX,1.20E-05,1.24E-05,3321.76,,
20200123,.SPX,2.47E-05,2.47E-05,3325.45,,
20200124,.SPX,5.12E-05,5.41E-05,3295.42,,
20200127,.SPX,2.61E-05,4.17E-05,3243.23,,
20200128,.SPX,2.52E-05,2.05E-05,3276.27,,
20200129,.SPX,3.35E-05,2.55E-05,3273.49,,
20200130,.SPX,5.89E-05,5.30E-05,3283.52,,
20200131,.SPX,6.98E-05,8.60E-05,3224.9,,
20200203,.SPX,5.97E-05,4.47E-05,3248.74,,
20200204,.SPX,2.40E-05,2.09E-05,3297.69,,
20200205,.SPX,2.12E-05,2.60E-05,3334.73,,
20200206,.SPX,1.85E-05,1.94E-05,3345.74,,
20200207,.SPX,1.88E-05,2.80E-05,3327.66,,
20200210,.SPX,2.14E-05,1.79E-05,3352.16,,
20200211,.SPX,1.78E-05,2.32E-05,3357.81,,
20200212,.SPX,7.81E-06,1.43E-05,3379.35,,
20200213,.SPX,1.80E-05,2.51E-05,3374.32,,
20200214,.SPX,1.07E-05,1.31E-05,3379.94,,
20200218,.SPX,1.97E-05,2.30E-05,3370.44,,
20200219,.SPX,5.28E-06,6.10E-06,3386.08,,
20200220,.SPX,8.02E-05,8.94E-05,3372.92,,
20200221,.SPX,4.82E-05,5.55E-05,3337.76,,
20200224,.SPX,0.000113693,0.000118729,3226,,
20200225,.SPX,0.000270355,0.000246098,3128.51,,
20200226,.SPX,0.000270609,0.000275963,3116.53,,
20200227,.SPX,0.00060709,0.000719259,2978.3,,
20200228,.SPX,0.001286012,0.001404665,2955.42,,
20200302,.SPX,0.00066979,0.000627404,3090.54,,
20200303,.SPX,0.00085243,0.001843895,3002.91,,
20200304,.SPX,0.000212972,0.000267203,3130.08,,
20200305,.SPX,0.000261217,0.000366061,3024,,
20200306,.SPX,0.000547491,0.00055553,2972.49,,
20200309,.SPX,0.001767894,0.002300447,2745.33,,
20200310,.SPX,0.00115877,0.001093145,2881.84,,
20200311,.SPX,0.000616259,0.000523172,2741.3,,
20200312,.SPX,0.003349341,0.004153039,2480.98,,
20200313,.SPX,0.003362937,0.002628639,2708.47,,
20200316,.SPX,0.002924774,0.004121058,2386.15,,
20200317,.SPX,0.002197784,0.002272031,2528.82,,
20200318,.SPX,0.002450474,0.002487801,2398.3,,
20200319,.SPX,0.002458643,0.002087665,2409.46,,
20200320,.SPX,0.00142724,0.001538657,2304.22,,
20200323,.SPX,0.001840049,0.00286038,2236.7,,
20200324,.SPX,0.000836939,0.000923872,2446.39,,
20200325,.SPX,0.0021255,0.001324306,2475,,
20200326,.SPX,0.000871463,0.001092736,2627.3,,
20200327,.SPX,0.000782905,0.000569896,2541.45,,
20200330,.SPX,0.000217888,0.000346107,2626.49,,
20200331,.SPX,0.000390724,0.00040279,2584.47,,
20200401,.SPX,0.000234241,0.000322112,2470.72,,
20200402,.SPX,0.000653594,0.000757729,2526.59,,
20200403,.SPX,0.0002502,0.000363644,2488.56,,
20200406,.SPX,0.000255297,0.000237744,2661.51,,
20200407,.SPX,0.000575924,0.000646032,2658.85,,
20200408,.SPX,0.00023116,0.000222092,2749.27,,
20200409,.SPX,0.000288142,0.000354763,2789.47,,
20200413,.SPX,0.000222683,0.000279729,2761.75,,
20200414,.SPX,0.000136378,0.00016097,2845.75,,
20200415,.SPX,9.28E-05,0.00020341,2783.82,,
20200416,.SPX,0.000222932,0.000185391,2799.36,,
20200417,.SPX,0.000127689,0.000137143,2874.06,,
20200420,.SPX,0.000121626,0.000166228,2822.89,,
20200421,.SPX,0.000234109,0.000280711,2736.49,,
20200422,.SPX,5.01E-05,8.39E-05,2798.7,,
20200423,.SPX,0.000201892,0.000193835,2797.66,,
20200424,.SPX,8.01E-05,8.83E-05,2836.6,,
20200427,.SPX,3.57E-05,5.24E-05,2877.88,,
20200428,.SPX,0.000144089,0.00014831,2863.57,,
20200429,.SPX,7.88E-05,6.87E-05,2939.56,,
20200430,.SPX,0.000132609,0.000164066,2912.09,,
20200501,.SPX,9.04E-05,0.000138385,2831.3,,
20200505,.SPX,9.48E-05,8.74E-05,2868,,
20200506,.SPX,0.000131897,0.000107628,2848.62,,
20200507,.SPX,4.54E-05,6.93E-05,2881.13,,
20200508,.SPX,2.56E-05,3.49E-05,2929.22,,
20200511,.SPX,4.31E-05,6.17E-05,2929.94,,
20200512,.SPX,0.000145341,9.25E-05,2870.1,,
20200513,.SPX,0.000248334,0.000305598,2819.97,,
20200514,.SPX,0.000261037,0.000252747,2852.69,,
20200515,.SPX,0.000121312,0.000153872,2864.19,,
20200518,.SPX,8.40E-05,0.000106282,2952.95,,
20200519,.SPX,0.000104609,0.000137466,2922.45,,
20200520,.SPX,4.03E-05,5.18E-05,2971.55,,
20200521,.SPX,7.27E-05,9.95E-05,2948.91,,
20200522,.SPX,4.21E-05,4.80E-05,2955.52,,
20200526,.SPX,5.03E-05,5.43E-05,2992,,
20200527,.SPX,0.000137279,0.000131129,3036.09,,
20200528,.SPX,8.52E-05,0.000103986,3029.8,,
20200529,.SPX,0.000102109,0.000214025,3043.32,,
20200601,.SPX,2.09E-05,3.26E-05,3055.63,,
20200602,.SPX,5.79E-05,4.46E-05,3080.84,,
20200603,.SPX,1.88E-05,3.36E-05,3122.79,,
20200604,.SPX,6.80E-05,6.59E-05,3112.25,,
20200605,.SPX,6.31E-05,7.77E-05,3193.33,,
20200608,.SPX,3.51E-05,4.02E-05,3232.46,,
20200609,.SPX,5.67E-05,7.13E-05,3207.33,,
20200610,.SPX,0.000136428,0.000165296,3189.84,,
20200611,.SPX,0.000213065,0.000294713,3002.59,,
20200612,.SPX,0.000436236,0.000537091,3040.85,,
20200615,.SPX,0.000286751,0.000372217,3067.11,,
20200616,.SPX,0.000309804,0.00029845,3125.99,,
20200617,.SPX,6.08E-05,7.84E-05,3113.33,,
20200618,.SPX,5.18E-05,7.44E-05,3115.25,,
20200619,.SPX,0.000147905,0.000184577,3097.98,,
20200623,.SPX,4.22E-05,4.50E-05,3131.25,,
20200624,.SPX,0.000209816,0.000232598,3050.77,,
20200625,.SPX,0.000151398,0.000158584,3083.39,,
20200626,.SPX,0.000132369,0.000141745,3009.05,,
20200629,.SPX,0.000118104,7.86E-05,3053.53,,
20200630,.SPX,6.93E-05,8.13E-05,3099.31,,
20200701,.SPX,5.41E-05,7.67E-05,3115.96,,
20200702,.SPX,8.13E-05,8.37E-05,3130.14,,
20200706,.SPX,3.79E-05,6.72E-05,3179.68,,
20200707,.SPX,4.34E-05,4.93E-05,3145.61,,
20200708,.SPX,7.92E-05,7.27E-05,3170.15,,
20200709,.SPX,0.00014182,0.000149471,3152.33,,
20200710,.SPX,4.35E-05,8.04E-05,3184.91,,
20200713,.SPX,0.000171328,0.000147034,3155.51,,
20200714,.SPX,0.000154208,0.000198054,3197.59,,
20200715,.SPX,8.46E-05,0.000119994,3226.62,,
20200716,.SPX,3.43E-05,5.58E-05,3215.65,,
20200717,.SPX,3.02E-05,2.63E-05,3224.76,,
20200721,.SPX,2.96E-05,4.48E-05,3257.35,,
20200722,.SPX,3.00E-05,4.15E-05,3276.14,,
20200723,.SPX,7.00E-05,8.21E-05,3235.82,,
20200724,.SPX,4.93E-05,7.72E-05,3215.72,,
20200727,.SPX,3.02E-05,2.23E-05,3239.47,,
20200728,.SPX,3.39E-05,3.36E-05,3218.75,,
20200729,.SPX,3.08E-05,3.42E-05,3258.62,,
20200730,.SPX,6.42E-05,6.63E-05,3246.6,,
20200731,.SPX,0.000114137,9.38E-05,3271.23,,
20200803,.SPX,1.96E-05,2.53E-05,3294.63,,
20200804,.SPX,3.14E-05,2.69E-05,3306.64,,
20200805,.SPX,8.70E-06,1.79E-05,3327.74,,
20200806,.SPX,2.49E-05,2.56E-05,3349.22,,
20200807,.SPX,4.24E-05,5.12E-05,3351.39,,
20200810,.SPX,3.58E-05,3.24E-05,3360.75,,
20200811,.SPX,7.22E-05,9.28E-05,3334.33,,
20200812,.SPX,2.73E-05,3.10E-05,3380.19,,
20200813,.SPX,2.53E-05,2.65E-05,3373.45,,
